"Timestamp","Vol2","Dsc.Detail","Questions","Additional","Catheters"
2014-07-07 21:44:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"We have about 2 bottles of KCl left, Filly is going through it fast

I found a bag of lines here, we don't need more quite yet",NA
2014-07-08 13:00:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2014-07-08 20:19:00,"Nooo I'm too lazy!",NA,NA,"OMG PUPPIES!

<img src=\"http://stream1.gifsoup.com/view/147546/omg-puppies-o.gif\"></img>","Ty and Novak"
2014-07-09 11:09:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Filly loves chicken stix so we are going through them fast. Her panacur and marquis paste doses is 17cc so we will run out soon.",NA
2014-07-09 20:19:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Brought 23 cans of Vienna Sausages",NA
2014-07-10 12:53:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Please try and finish up the laundry at the bottom of the yellow bin before doign the \"new\" laundry. Thanks!

Also, Jordana said she put marquis paste in here yesterday... does anyone know where it is? we couldnt find it.","Filly - preemptively changed to rear right. Left front left in, capped and wrapped. just in case."
2014-07-11 10:29:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"lots of dogs that will probably poop mid-day and can be tested",NA
2014-07-11 21:03:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"The toilet in the panleuk room exploded before we got here and leaked everywhere. People were cleaning it up as we got here but it required a TON of towels. We picked up the towels but couldn't wash all of them, ALL OF THE TOWELS IN LAUNDRY THAT ARE WET ARE DIRTY THEY HAVE NOT BEEN WASHED YET.",NA
2014-07-12 10:26:00,"Nooo I'm too lazy!",NA,NA,"The toilet in the panleuk room is still leaking. It's clean water and it's dripping into a bucket (well, a big plastic drawer) but somebody who's better at plumbing than me needs to come look at it and fix it or at least stop the drip. Martha and I both tried to turn the valve all the way off with pliers, but we couldn't stop it dripping. The bucket lasted overnight so it should last until next shift but it would probably be good if somebody can come back and empty it midday. 

We got through most of the wet laundry from last night, but there's one basket left. The baskets of wet laundry by the dryer are clean now, it's the ones by the washer that are wet. ","Novak- 22 G in left rear"
2014-07-12 20:36:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2014-07-13 13:09:00,"Nooo I'm too lazy!",NA,NA,"The toilet is still leaking. Someone came in to try and fix it but was unfortunately unsuccessful. 

Also! Treatments were over by 10 am but the shift took pretty long because of the amount of discharges. ",NA
2014-07-13 20:57:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2014-07-14 11:53:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,"Joker received a catheter in his left rear leg."
2014-07-14 21:03:00,"you know we did!",NA,NA,"I (Breanne) accidentally dropped our last bottle of Anzemet, sorry :(

Also, there were quite a few empty bags with lines being saved, but the lines had already been used twice.  One line was missing a needle on it so it had to be trashed also.

Happy Monday from all the Parvo babies!","Ariel II"
2014-07-15 13:34:00,"Aaaaaaaaaaaaaaaaaaaal byyyyyy myyyyyyyseeeeeeeeeeeeeeeelf",NA,NA,"Just FYI, the IV extension sets we have (the 3-8 inch ones) were a donation and I dont know if we'll be ordering them ever, so keep that in mind when using them and try to use them when necessary & don't waste (a couple dogs in here have 2 extra extensions sets)",NA
2014-07-15 20:01:00,"Yes, we are all perfect little APA volunteers!",NA,"How did these dogs get so cute?","Pop Quiz: will trifectant kill baby cockroach eating the BD on Ariel II's blanket?  yes!",NA
2014-07-16 11:10:00,"Yes, we are all perfect little APA volunteers!","Shakira- Passed overnight

Joker- Crashed after treatment, tried shock treatment but it wasn't enough :(",NA,"Thanks to everyone who fixed the toilet, it's not leaking!","Huffington"
2014-07-16 20:25:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Marquis Paste-May have enough for 1 more dose for Nelly Blye; otherwise, totally out.

Laundry Detergent-last box is almost gone.

Panleuk Kittens-treated/fed",NA
2014-07-17 12:18:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"8 dogs and 4 kittens.  

We scrubbed and bleached the yellow laundry cart, which was getting nasty again. There were fly larvae all stuck to the walls and lots of flies on the last few towels. Plus some maggots. Fun times. I left the cart soaking in bleach spray, which is why the laundry is next to it not in it. Before you put laundry back in, please make sure the cart is dry and wipe it down if it's not. I know some poop on towels is inevitable, but please try and get off as much as you can before you throw towels in the cart. Poop and food that were stuck to the blankets is what the flies were interested in. The less of that in the blankets, the fewer flies we'll have. 

Also, the lights in the back laundry room are out again for no apparent reason.  The were fine at the beginning of the shift, hopefully they'll mysteriously start working again soon. ",NA
2014-07-17 22:36:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"We have 11 kittens and one momma cat. Kittens were all squirmy. All the ones up front are mewing and active. The ones in the back are quieter and are with mom. ",NA
2014-07-18 13:10:00,"Nooo I'm too lazy!","We lost one of the three kittens that are in with mom cat. ",NA,"3 new kittens added to the unit they are in the back in cage under mama cat.
All cages have been cleaned.","Amy Cook: front left into front right"
2014-07-18 23:22:00,"Nooo I'm too lazy!",NA,"The basket on the scale says to feed 5% of body weight. Is that per day or every feeding? ","We have 1.5 boxes of 3cc syringes left. lots of 1ccs though. 2/3 of our bottle of baytril.

The dogs were easy. The cats took much longer.

There's a gram scale by the sink to weight the kittens. Put them in the basket to weigh them. If you turn the scale on with the basket on top of it, it will account for the weight of the basket (tare) and you won't have to subtract the basket's weight. Or if you start it with nothing on top or switch baskets, push the power/tare button and it will account for the weight of the basket and go to 0 so you can weigh the cat. No manual subtraction necessary :)

If the kittens have lo st weight or not gained any, please force feed them and let a doctor know. 

Weighing the kittens before and after feeding lets us keep track of how much they've eaten

The kittens in the back have one chart for the whole litter. They all get the same things and their weights are recorded individually. 

To the people writing charts: please assume we know absolutely nothing about cats, including coat descriptions. We get lots of training on dogs but none on cats. So abbreviations like \"torti\" for tortise-shell coat don't mean anything to some of us. (BTW parvo peeps, a tortoiseshell cat is black, white, and orange mixed all around, like calico but with the colors more mixed, not in distinct patches. )","Ariel II"
2014-07-19 12:32:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Cats!!!

J litter- doing ok, FF very well
The color cats- Doing great eating on their own
Kittens with mom- Mom eating, Baytril on the cabinet label for tonight
Kittens in the back..ok, not great. Eating well FF.",NA
2014-07-19 21:10:00,"Yes, we are all perfect little APA volunteers!",NA,"Anyone have tips on force-feeding the kittens? Basically all of the food ends up on their face, on my hands, or on my scrubs. - Emily","Kittens are all doing pretty well - when Holly fed them earlier (thanks!!) they pretty much all were eating gruel from plates. One of the orange ones passed, but we got another from the nursery that tested positive.

We had to take about 20 mins or so to pull ticks off the Simpson puppies (gross!), they did get vectra yesterday, and we now have flea/tick shampoo if they need it.","Amy Cook"
2014-07-20 12:18:00,"Nooo I'm too lazy!",NA,NA,"Kittens
Momma cat lost her last kitten ;(. He was already gone when we arrived. Momma tested negative so can be bathed out. 
All the other kittens seemed to be doing fine. Some had to be syringe fed others eating enough on their own and gaining weight. The only one I am concerned about is Tooba, was gagging a little while syringe feeding and had small yellow diarrhea when stimulated. Placed a litter box in the cage. 
Completely out of mom and cat kibble
2 cans left of castor and pollux wet cat food.
I made syringe gruel and lots of gruel for the kittens
Just a reminder to use standard precautions in between cages as in spraying down the scale and bucket and areas where you treated if on the counter. 
The 10 cc syringes with the tips are easiest to use for force feeding, I too, have not been able to master not getting syringe gruel all over their faces or on myself. I usually just wrap a towel around them. 
Down to 11 kittens total",NA
2014-07-20 20:32:00,"Nooo I'm too lazy!",NA,NA,"Kittens- 
Mama cat was bathed out. She did not like her bath at all. Kudos to Sara and Rachel.
Tooba- vomiting and losing lots of weight, gave cerenia and force fed. Please watch him carefully, check him first, and make sure he's getting enough food.
Grey kitten with purple ears also got force fed.
All the other kittens are doing well and gaining weight. 
Thanks to Sara and Alanna for taking care of the kittens tonight!

Sara says she's going to bring over a case of food for the kittens tomorrow, we're almost out.
",NA
2014-07-21 21:23:00,"Yes, because Ariel II said so",NA,NA,"Kitties, Kitties, Kitties:  all seemed to be doing well, had already been fed per Dr. K, all were BAR for meds","Amy Cook (Jugular)
Huffington (Jugular)"
2014-07-22 12:20:00,"dunno!",NA,NA,NA,NA
2014-07-22 20:26:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Kittens!: All on orals, all eating at least some on their own, and force-fed two.

Whoever brought the new dark blue scrubs is my hero. - Emily","Ian"
2014-07-23 12:17:00,"ummmm","Debo - crashing this morning. RIP little buddy. ",NA,"Please remember that when our puppies are in the midst of having parvo symptoms (typically about the first 4-5 days they're in here), they are nauseous and leaving a lot of food in their cage can make them vomit more & is wasteful. There were 2 cages this morning with very full bowls of food when the pups were having diarrhea and vomit","Patti"
2014-07-23 20:52:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2014-07-24 10:28:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2014-07-24 21:03:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Kittens: all doing pretty well. The 2 J kittens will need to be tested tomorrow morning if there is more solid poop in their cages. The 2 tabby kittens can be tested after another solid. The smaller tabby kitten is losing weight and needs to be force fed.","Ian- replaced L front
Garbanzo Bean- new L front"
2014-07-25 11:31:00,"Nooo I'm too lazy!",NA,"did we ever get the marquis paste in???",NA,NA
2014-07-25 20:45:00,"Nooooo, the kittenz said not to...",NA,"Anybody know what tripe is supposed to smell like? There's some tripe dog food that smelled pretty gross, but not necessarily bad. We didn't use it tonight though. ","About half a bottle of baytril left. We got three more bottles of Reglan, I put some of the new bottles in the Anzamet/Ondansetron drawer because it's empty and the bottom drawer couldn't hold that many bottles. 

The dryer didn't want to heat up and wasn't working for a while. I let it rest and It started working again after half an hour though. It was probably just tired from working all morning and will be totally fine tomorrow. Didn't get a whole lot of laundry dried because of that, but we folded a bunch. ","Garbanzo Bean"
